Unnamed: 0,Home_Team,Away_team,Home_score,Away_score,Season,Result
114667,Angers SCO r?erve,Stade saint-germanois,1,1,1967-1968,draw
22154,Quevilly Rouen M?ropole,USM Malakoff Omnisports,1,1,1969-1970,draw
82740,RC Lens,Olympique Lyonnais,1,0,1991-1992,win
29381,US Cr?eil-Lusitanos,Quimper Kerfeunteun FC,1,0,1994-1995,win
12119,SO Ch?ellerault,ES La Rochelle,1,0,1984-1985,win
119769,FC Versailles,Le Touquet AC,1,0,1987-1988,win
23932,Amicale sportive Muret football,Louhans-Cuiseaux FC,1,1,1994-1995,draw
39008,Alaves,Sabadell,1,0,2013-14,win
119523,Tours FC,FC Nantes,1,1,1984-1985,draw
74296,FC Lorient,RC Lens,1,0,1998-1999,win
86666,OC Ch?eaudun,SO Ch?ellerault,1,0,1992-1993,win
26643,Stade de Reims,AS Saint-Etienne,2,1,1956-1957,win
11006,Cordoba,Terrassa,1,0,2004-05,win
59131,Limoges Football,FC Montceau Bourgogne,1,0,1986-1987,win
61618,CS Sedan,FC Rouen 1899,1,1,1964-1965,draw
116976,Le Mans FC,Valenciennes FC,1,1,2006-2007,draw
115077,FC Metz,RC Strasbourg Alsace,1,0,2009-2010,win
119105,Villarreal,Granada,1,0,2016-17,win
13298,Le Mans FC,Olympique de Marseille,1,1,1995-1996,draw
21078,FC Metz r?erve,SO Merlebach,1,0,1985-1986,win
13922,'Celta de Vigo',Villarreal,1,1,2003-04,draw
82397,GFC Ajaccio,ESA Brive,2,0,1995-1996,win
27956,Besan?n RC,Clermont Foot 63,1,1,2001-2002,draw
51583,'Rayo Vallecano',Salamanca,1,0,1978-79,win
68800,Grenoble Foot 38,Amiens SC,1,1,1951-1952,draw
108875,Eintracht Frankfurt,FC Augsburg,1,1,2022,draw
114225,FC Rouen 1899 r?erve,US Auchel,3,0,1962-1963,win
96649,Calais RUFC,Louhans-Cuiseaux FC,1,0,2007-2008,win
25221,US Le Mans,Stade saint-germanois,1,0,1961-1962,win
17395,Chamois niortais FC,OGC Nice,1,0,1998-1999,win
24442,FC Gueugnon,Association sportive Cannes,1,0,1971-1972,win
39267,'AD Almeria',Salamanca,1,0,1981-82,win
36215,Grenoble Foot 38,AS Beauvais Oise,1,0,2001-2002,win
90030,'Recreativo de Huelva','Calvo Sotelo',2,0,1975-76,win
15230,Toulouse FC 1937,AS Monaco FC,1,1,1951-1952,draw
35472,Stade lavallois MFC,FC Lorient,1,1,2002-2003,draw
57124,Olympique d'Al? en C?ennes,N?es Olympique,1,0,1988-1989,win
67338,Murcia,Elche,1,0,2000-01,win
111688,RFC Paris-Neuilly,FC Villefranche Beaujolais,1,1,1972-1973,draw
98183,Werder Bremen,Borussia Dortmund,0,0,2018,draw
29145,'CD Malaga','Rayo Vallecano',1,0,1986-87,win
19319,V?oce vannetais,Le Havre AC r?erve,0,0,1982-1983,draw
38296,PS Besan?n,Arago Orl?ns,1,0,1970-1971,win
10276,Paris Saint-Germain,AS Nancy-Lorraine,1,1,1996-1997,draw
71523,Eibar,'Rayo Vallecano',1,0,1988-89,win
37393,Evry FC,AS Beauvais Oise,0,0,1999-2000,draw
64746,FC Augsburg,Bayer Leverkusen,0,0,2015,draw
6440,SO Cholet,Olympique Saumur FC,1,0,1978-1979,win
111148,Bataillon de Joinville,Limoges Football,0,1,1967-1968,lose
26430,FCO Strasbourg Koenigshoffen,RS Saint-Avold,1,1,1972-1973,draw
45975,OGC Nice,AS Troyes Sainte-Savine,2,0,1973-1974,win
112132,GFC Ajaccio,Louhans-Cuiseaux FC,1,0,1981-1982,win
45787,'Celta de Vigo',Xerez,1,0,1990-91,win
102728,Toulouse FC,LOSC Lille,1,1,2015-2016,draw
40309,RC Lens,FC Gueugnon,1,0,1995-1996,win
67365,FC Schalke 04,1. FSV Mainz 05,0,0,2016,draw
47688,AS Saint-Etienne,Olympique Lyonnais,2,0,1969-1970,win
13442,Saint-Étienne,Toulouse,1,1,2015/2016,draw
10337,Castilla,Ponferradina,1,0,2006-07,win
66767,AC Ajaccio,Red Star FC,1,1,1972-1973,draw
85905,'Atletico de Bilbao',Salamanca,2,0,1977-78,win
26750,Salamanca,Cordoba,1,0,2000-01,win
71036,Tenerife,Xerez,1,0,1971-72,win
45684,Hamburger SV,FC Schalke 04,0,0,2017,draw
111630,Castellon,Granada,1,0,1979-80,win
87537,Elche,'Atletico de Bilbao',1,0,1973-74,win
76186,ES Saintes,La Roche VF,1,1,1978-1979,draw
64701,Zaragoza,Mallorca,1,0,1971-72,win
52050,Sporting Club de Bastia,FC Sochaux-Montb?iard,1,0,1979-1980,win
56868,Thouars Foot 79,Evry FC,1,0,1996-1997,win
58740,Chamois niortais FC,Louhans-Cuiseaux FC,1,0,1996-1997,win
58074,Athl?ic Club arl?ien,Olympique de Marseille r?erve,1,1,1983-1984,draw
49114,N?es Olympique,Clermont Foot 63,1,1,2017-2018,draw
40402,US Pays de Saint-Omer,Stade Malherbe Caen r?erve,1,1,1989-1990,draw
106997,FC Sochaux-Montb?iard,FC Metz,1,0,2001-2002,win
8669,Olympique de Marseille,Stade rennais FC,2,1,1968-1969,win
56795,FC Sochaux-Montb?iard,Montpellier HSC,1,0,1993-1994,win
85142,Sporting Club de Bastia,Montpellier HSC,1,0,1995-1996,win
57594,FC Masevaux,CSO Amn?ille,1,0,1976-1977,win
89403,US Boulogne CO,Stade de Reims,1,0,2008-2009,win
104011,AS Saint-Etienne,AJ Auxerre,1,0,1972-1973,win
39429,FC Metz,Thonon Evian Grand Gen?e FC,1,1,2014-2015,draw
102912,AC cambr?ien,CS Sedan r?erve,1,0,1974-1975,win
26005,Excelsior AC,Olympique Saint-Quentin,1,0,1974-1975,win
36523,Deportivo,Sabadell,1,0,1973-74,win
59969,Valladolid,Castellon,1,0,1992-93,win
101391,AS Brestoise,Stade briochin,1,0,1971-1972,win
114043,Racing Club de France,RC Lens,2,0,1952-1953,win
102549,US Saint-Malo,FC Saint-L?Manche,1,0,1992-1993,win
14173,Pierrots Vauban,US Thionville-Lusitanos,2,0,1986-1987,win
993,RC Lens,Stade lavallois MFC,1,0,1972-1973,win
34859,Logrones,Betis,1,0,1987-88,win
89030,'Real Madrid','CD Malaga',1,0,1971-72,win
118660,Montlu?n Football,AS Nancy-Lorraine,2,0,1974-1975,win
29873,'Atletico de Bilbao',Zaragoza,1,0,1990-91,win
50623,AC cambr?ien,Arras Football Association,1,0,1976-1977,win
104102,'Las Palmas','Celta de Vigo',1,0,1972-73,win
3164,Tenerife,Girona,2,1,2010-11,win
121026,FC Bayern München,FC Schalke 04,0,1,2013,lose
29621,Marseille Consolat,Lyon-La Duch?e,1,0,2016-2017,win
14510,Wasquehal Football,Entente SSG,1,1,2004-2005,draw
69116,'Atletico Marbella','Real Burgos',1,0,1993-94,win
17350,Leganes,Badajoz,0,1,1996-97,lose
6405,Getafe,Eibar,0,1,2015/2016,lose
27786,SC toulon r?erve,OGC Nice r?erve,1,1,1985-1986,draw
73087,SU Agen,Stade Poitevin FC,1,1,1978-1979,draw
40237,Barcelona,Villarreal,2,0,2010-11,win
120940,USM Malakoff Omnisports,Stade brestois 29,1,1,1975-1976,draw
48872,Deportivo,Cadiz,1,0,1973-74,win
32465,OGC Nice,USL Dunkerque,1,0,1993-1994,win
58713,FC Sochaux-Montb?iard,Le Havre AC,1,0,1985-1986,win
75015,US Avranches,Stade l?nard Kreisker,1,0,1991-1992,win
72168,Paris Saint-Germain,Guingamp,3,0,2015/2016,win
105905,RC Lens,LOSC Lille,2,1,1957-1958,win
39766,VfL Wolfsburg,Werder Bremen,1,1,2011,draw
45426,Montpellier HSC,Angers SCO,1,1,1962-1963,draw
78832,FC Mulhouse,Louhans-Cuiseaux FC,2,0,1995-1996,win
98096,Tenerife,'Las Palmas',2,0,2006-07,win
21709,US Albi,N?es Olympique r?erve,1,1,1976-1977,draw
51227,EA Guingamp,Amiens SC,1,1,2018-2019,draw
98918,Stade brestois 29,FC Mantois 78,1,0,1971-1972,win
92094,Cluses-Scionzier FC,Association sportive Cannes r?erve,0,0,1987-1988,draw
83429,Elche,'Barcelona Atletic',1,1,2010-11,draw
18036,Alemannia Aachen,FC Bayern München,1,1,2006,draw
108147,Clermont Foot 63,Tours FC,1,0,2014-2015,win
80878,US Avranches,FC Annecy,1,1,2021-2022,draw
57290,Olympique de Marseille r?erve,FC S?e 34,1,0,1979-1980,win
29394,SC Hazebrouck,Le Touquet AC,0,0,1982-1983,draw
38002,FC Girondins de Bordeaux,US Mer,1,0,1981-1982,win
84238,Olympique de Marseille,Angers SCO,2,1,1967-1968,win
87865,FC Libourne,UES Montmorillon,1,0,1977-1978,win
101294,Olympique de Marseille r?erve,Grenoble Foot 38 r?erve,1,0,1985-1986,win
5265,Olympique de Marseille,EA Guingamp,1,0,2014-2015,win
95175,'Rayo Vallecano',Castellon,1,0,1974-75,win
115059,FC Bastia-Borgo,Red Star FC,0,1,2019-2020,lose
86800,Logrones,'Real Madrid',0,1,1988-89,lose
2371,CS Stiring-Wendel,AS Brestoise,1,1,1960-1961,draw
73172,AS Police Paris,AS Corbeil-Essonnes,1,0,1979-1980,win
87278,'Burgos CF',Extremadura,1,0,2001-02,win
72548,Quimper Kerfeunteun FC,FC Challans,1,1,1963-1964,draw
59445,Stade brestois 29,Pacy M?illes RC,1,0,2000-2001,win
101868,SO Merlebach,Pierrots Vauban,1,1,1981-1982,draw
40523,Angers SCO,AS Saint-Etienne,1,0,1993-1994,win
33518,Mirandes,Girona,1,1,2012-13,draw
89023,Olympique Lyonnais,AS Monaco FC,1,2,1952-1953,lose
20211,Cadiz,'Recreativo de Huelva',1,0,2004-05,win
33475,SC Freiburg,FC Schalke 04,1,1,2012,draw
65336,FC Montceau Bourgogne,RCP Fontainebleau,1,0,1982-1983,win
48359,ES La Rochelle,US Mer,1,0,1981-1982,win
120848,RC Lens r?erve,AS Poissy,1,1,1980-1981,draw
52848,FC Lorient,Montpellier HSC,1,1,2016-2017,draw
120891,Valenciennes FC,FC Gueugnon,1,0,1993-1994,win
52572,SA Thiers,AS Monaco FC r?erve,1,1,1967-1968,draw
10058,AJ Auxerre,SC Toulon,1,0,1985-1986,win
12267,Valenciennes FC,CS Sedan,1,0,1985-1986,win
86090,Lugo,Almeria,1,1,2016-17,draw
34835,Red Star FC,US Orl?ns,1,0,2021-2022,win
47784,Barcelona,Merida,2,0,1997-98,win
83535,AS Poissy,Jura Dolois Football,2,0,1971-1972,win
5609,Chamois niortais FC,Clermont Foot 63,1,1,2013-2014,draw
91105,Le Havre AC,AS Beauvais Oise,1,0,2001-2002,win
114296,Zaragoza,Valladolid,1,1,2012-13,draw
66654,Stade lavallois MFC,SO Cholet,1,0,1975-1976,win
11758,SO Cholet,UCK Vannes,1,0,1971-1972,win
55808,Montpellier HSC,RC Lens,1,0,1991-1992,win
5967,Oviedo,Espanol,1,0,1998-99,win
66428,Sevilla,Mallorca,1,0,1973-74,win
23486,USF F?amp,LOSC Lille r?erve,1,0,1992-1993,win
43206,Sevilla,'Atletico de Bilbao',1,1,2014-15,draw
8206,Valenciennes FC,N?es Olympique,1,0,1992-1993,win
82904,Sabadell,'Bilbao Athletic',1,0,1989-90,win
107398,AS Saint-Etienne,Stade lavallois MFC,1,0,1986-1987,win
99850,Stoke City,Liverpool,1,0,2015/2016,win
5741,Dijon FCO,Besan?n RC,1,0,2001-2002,win
114230,Le Havre AC,RC Lens,1,0,1995-1996,win
87258,Stade fran?is,Stade rennais FC,1,1,1960-1961,draw
88652,Olympique Lyonnais r?erve,AJ Auxerre r?erve,1,0,1977-1978,win
61612,FC Metz,Quevilly Rouen M?ropole,1,0,2022-2023,win
85624,Albacete,Alaves,1,1,1997-98,draw
44174,USM Malakoff Omnisports,FC Mantois 78,1,1,1969-1970,draw
28203,Olympique Lyonnais,AS Troyes Sainte-Savine,2,0,1977-1978,win
92519,Amiens SC,GFC Ajaccio,1,0,2000-2001,win
87414,AAJ blois football,EA Guingamp,1,1,1979-1980,draw
81457,Association sportive Cannes,Toulouse FC,1,0,1991-1992,win
24598,Deportivo,Oviedo,1,0,1983-84,win
31488,Barcelona,Zaragoza,3,0,2011-12,win
20542,Sestao,Aviles,1,0,1991-92,win
49300,Bourg-en-Bresse 01,Quevilly Rouen M?ropole,1,1,2019-2020,draw
79574,Racing Besan?n,EA Guingamp,1,1,1984-1985,draw
117538,FC Girondins de Bordeaux,AS Nancy-Lorraine,2,0,1982-1983,win
42272,FC Sochaux-Montb?iard,AS Nancy-Lorraine,1,0,1997-1998,win
47451,FC Mantois 78,ASPTT Caen Football,1,0,1975-1976,win
72945,Barcelona,Valencia,2,0,1983-84,win
47283,Association sportive Cannes,US Le Mans,1,1,1951-1952,draw
102476,Olympique de Marseille r?erve,ESA Brive,1,0,1992-1993,win
68258,Villarreal,Salamanca,1,0,1998-99,win
117850,US Boulogne CO, ESTAC Troyes,1,1,2010-2011,draw
79253,Xerez,Lleida,1,1,1987-88,draw
109467,Osasuna,'Las Palmas',1,0,1986-87,win
39833,Castellon,'Palencia CF',1,0,1980-81,win
69410,FC Blid?n,AS Saint-Eug?e,1,1,1960-1961,draw
21221,AS Monaco FC,AJ Auxerre,1,0,2010-2011,win
55758,Sevilla,'Gimnastic de Tarragona',1,0,1972-73,win
89768,Paris FC,Moulins Yzeure Foot,1,1,2006-2007,draw
59221,Stade rennais FC r?erve,SO Cholet,1,0,1984-1985,win
107995,Stoke City,Norwich City,1,0,2015/2016,win
33529,Olympique Lyonnais,Stade lavallois MFC,1,0,1978-1979,win
13270,EA Guingamp,LB Ch?eauroux,1,0,1982-1983,win
7020,Red Star FC,Quimper Kerfeunteun FC,1,1,1984-1985,draw
114975,Mallorca,'Rayo Vallecano',1,1,2011-12,draw
102284,Deportivo,'Celta de Vigo',1,1,2016-17,draw
76406,Montlu?n Football,Quimper Kerfeunteun FC,1,0,1981-1982,win
14715,FC Rouen 1899,US Boulogne CO,2,0,1973-1974,win
21844,SO Pont-de-Ch?uy,ASM Omnisports,1,1,1970-1971,draw
112475,US Albi,OGC Nice r?erve,1,0,1973-1974,win
29899,'Real Sociedad',Espanol,1,1,2005-06,draw
85390,Sporting Club de Bastia,FC Annecy,1,0,1984-1985,win
53445,Amicale sportive Muret football,Canet Roussillon FC,1,0,1990-1991,win
89767,US Boulogne CO,Racing Besan?n,2,0,1968-1969,win
42589,FC Montceau Bourgogne,Sporting Club de Bastia,1,1,1960-1961,draw
67334,FC Villefranche Beaujolais,Marignane GCB FC,1,0,1971-1972,win
69216,Olympique de Marseille,Sporting Club de Bastia,2,0,1968-1969,win
53515,'AD Almeria',Oviedo,1,0,1981-82,win
52499,Montpellier HSC,CO Roubaix-Tourcoing,2,0,1958-1959,win
69831,SO Mazamet,Athl?ic Club arl?ien,2,0,1974-1975,win
93681,La Roche VF,Limoges Football,1,0,1974-1975,win
33162,Chaumont FC,ASCA Wittelsheim,2,1,1962-1963,win
33361,SC Hazebrouck,FC Gueugnon,1,1,1974-1975,draw
55540,Stade de Reims r?erve,AFC Compi?ne,1,1,1986-1987,draw
34078,FC Girondins de Bordeaux,Olympique Lyonnais,1,0,1995-1996,win
106209,Association sportive Cannes,Le Havre AC,1,0,1993-1994,win
111898,AS Monaco FC,FC Sochaux-Montb?iard,1,0,1977-1978,win
78537,FCM Aubervilliers,FC Saint-Leu 95,1,1,1995-1996,draw
64419,Chamb?y SF,AS Monaco FC r?erve,1,1,1961-1962,draw
7550,Le Mans FC,Stade Malherbe Caen r?erve,1,0,1986-1987,win
90359,Stade rennais FC,Toulouse FC,1,0,2012-2013,win
89287,Valencia,'Recreativo de Huelva',2,0,2008-09,win
8714,Olympique Lyonnais r?erve,Arago Orl?ns,1,0,1972-1973,win
91018,La Roche VF,EA Guingamp,1,1,1986-1987,draw
56268,'Real Madrid',Cordoba,1,0,1971-72,win
61552,VfB Stuttgart,Werder Bremen,2,1,2014,win
9322,Montlu?n Football r?erve,FC Chalon,1,1,1973-1974,draw
63028,Stade Malherbe Caen r?erve,USF F?amp,1,0,1991-1992,win
39632,SR Haguenau,CSO Amn?ille,1,0,1976-1977,win
90662,FC Istres,Grenoble Foot 38,1,0,1985-1986,win
36900,Stade de Reims,FC S?e 34,2,0,1952-1953,win
12693,AS Monaco FC,Sporting Club de Bastia,2,0,1983-1984,win
9512,Zaragoza,Hercules,1,0,1979-80,win
13065,OGC Nice,LOSC Lille,1,0,1985-1986,win
11457,'Atletico Marbella',Murcia,1,0,1993-94,win
96931,FC Bourges,AS Cherbourg,1,0,1967-1968,win
64379,Red Star FC,ES Uz?-Pont-du-Gard,1,0,2013-2014,win
41739,AS Saint-Etienne,AS Saint-Priest,1,0,1979-1980,win
78547,Eibar,Cordoba,1,0,2000-01,win
81449,Tours FC,Dijon FCO,1,1,2013-2014,draw
119839,'Atletico de Madrid',Granada,2,0,2011-12,win
95832,Association sportive Cannes,Gap Foot 05,1,0,2010-2011,win
109002,AS Beauvais Oise,Aviron bayonnais FC,1,0,2009-2010,win
750,Lyon-La Duch?e,Les Herbiers VF,1,0,2016-2017,win
81345,Granada,'CD Malaga',1,1,1980-81,draw
8921,Sporting Club de Bastia,FC Sochaux-Montb?iard,2,0,1974-1975,win
82229,Valencia,'Atletico de Madrid',1,0,1997-98,win
100842,Tenerife,Alaves,1,0,2007-08,win
12144,FC Girondins de Bordeaux,AS Saint-Etienne,1,1,1975-1976,draw
56174,Canet Roussillon FC,Association sportive Cannes,1,0,1956-1957,win
4490,Barcelona,Sevilla,1,0,2017-18,win
67994,Toulouse FC r?erve,ES La Rochelle,1,0,1986-1987,win
106172,Montpellier HSC,Toulouse FC,1,1,2017-2018,draw
11553,RC Strasbourg Alsace,Le Havre AC,1,0,1996-1997,win
62114,'CD Malaga',Oviedo,1,0,1986-87,win
104025,N?es Olympique,Toulouse FC,1,0,2018-2019,win
84885,FC Lorient,Olympique de Marseille,1,1,2013-2014,draw
100870,Le Touquet AC,US Cr?eil-Lusitanos,1,0,1988-1989,win
92885,Acad?ie Moulins,US Cr?eil-Lusitanos,1,1,2009-2010,draw
29593,US Boulogne CO,FC Metz,1,1,1963-1964,draw
104136,AS Poissy,AS Saint-Etienne,1,1,1983-1984,draw
18857,AS Saint-Etienne,FC Gueugnon,1,0,1985-1986,win
12217,Sevilla,Valencia,1,1,1970-71,draw
17261,US Orl?ns r?erve,INF Vichy,0,1,1986-1987,lose
97238,Sevilla,Santander,1,1,2007-08,draw
9232,US Alen?n,US Montagnarde,2,0,1980-1981,win
86647,CS Sedan,FC Rouen 1899,1,0,1960-1961,win
29299,Angers SCO,FC Gueugnon,1,0,2000-2001,win
23631,FC Nantes r?erve,Stade brestois 29,1,0,1992-1993,win
47126,Levante UD,Barcelona,0,2,2018/2019,lose
2316,Montlu?n Football,FC Mulhouse,2,0,1972-1973,win
36027,Stade briochin,Stade saint-germanois,1,0,1961-1962,win
17638,FC Versailles,Olympique Lyonnais r?erve,1,0,1986-1987,win
55660,AS Monaco FC r?erve,OGC Nice r?erve,1,0,1991-1992,win
90593,Hercules,Merida,1,0,1993-94,win
7032,Alaves,Betis,1,1,2002-03,draw
7064,Olympique d'Al? en C?ennes,Acad?ie Moulins,1,0,1971-1972,win
96058,SCO Roubaix,Le Havre AC r?erve,1,0,1984-1985,win
90163,Valladolid,'Atletico de Bilbao',1,0,1997-98,win
15999,Olympique de Valence,Le Mans FC,1,0,1995-1996,win
71004,Stade Clermontois,ES Viry-Ch?illon,0,0,1977-1978,draw
17049,Granada,'Gimnastic de Tarragona',1,0,2010-11,win
46332,US Concarneau,FC Lorient,1,0,1991-1992,win
24613,FC Nantes,FC Girondins de Bordeaux,1,0,1980-1981,win
120782,Palermo,Sampdoria,1,1,2015/2016,draw
103938,AS Aix-en-Provence,FC Nancy,1,1,1963-1964,draw
103367,AC Ajaccio, ESTAC Troyes,1,1,2018-2019,draw
102170,Santander,Xerez,1,0,1989-90,win
13457,AS Monaco FC,RC Lens,1,0,1975-1976,win
11612,Numancia,Sevilla,1,1,1998-99,draw
83433,Betis,Hercules,1,1,2009-10,draw
19290,AS Nancy-Lorraine,Red Star FC,1,1,2018-2019,draw
64143,Angers SCO,N?es Olympique,1,0,2008-2009,win
11169,FC Libourne,EA Guingamp,1,0,1982-1983,win
86054,Association sportive Cannes,Olympique Thonon Chablais,1,0,1986-1987,win
104246,EA Guingamp,Stade rennais FC,1,0,1995-1996,win
94538,Albacete,Deportivo,1,1,2004-05,draw
96090,FC Annecy,Hy?es 83 FC,2,1,1960-1961,win
114492,FC Mulhouse r?erve,CO Saint-Dizier,1,0,1985-1986,win
103679,Association sportive Cannes,Paris FC,1,0,2008-2009,win
116250,'Celta de Vigo','Atletico de Madrid',1,1,1997-98,draw
114266,OGC Nice,Stade lavallois MFC,1,0,1980-1981,win
18688,FC Girondins de Bordeaux,AS Monaco FC,0,1,2020-2021,lose
87501,Stade Malherbe Caen,FC Chambly Oise,0,1,2019-2020,lose
113865,US Boulogne CO,FC Mulhouse,1,0,1978-1979,win
102302,'Getafe Deportivo',Valladolid,1,0,1976-77,win
35048,Quevilly Rouen M?ropole,FC Dieppe,2,0,1974-1975,win
74089,Arsenal,AFC Bournemouth,1,0,2015/2016,win
117185,CA Bastia,Le Havre AC,1,0,2013-2014,win
62045,'Celta de Vigo',Alaves,1,1,2017-18,draw
75282,Etoile sportive La Ciotat,Athl?ic Club arl?ien,2,0,1972-1973,win
112114,Tours FC,SO Ch?ellerault,1,0,2005-2006,win
67197,Stade Poitevin FC,FC Libourne,1,1,1984-1985,draw
60491,USSC Redon,SO Cholet,1,1,1985-1986,draw
74586,Etoile sportive fr?usienne,FC Istres,1,0,1995-1996,win
27408,FC Gueugnon r?erve,AJ Auxerre r?erve,0,1,1984-1985,lose
58009,'Barcelona Atletic',Girona,1,1,2014-15,draw
115068,Osasuna,'Real Sociedad',1,0,2006-07,win
6005,Stade rennais FC,RC Lens,1,1,2000-2001,draw
20524,Olympique de Charleville NA,FC Dieppe,2,0,1962-1963,win
47016,'CD Malaga',Granada,1,0,1980-81,win
109510,LOSC Lille,RC Lens,2,0,1974-1975,win
12115,AS Strasbourg,AS Talange,1,0,1982-1983,win
95781,US Boulogne CO,Amiens SC,1,1,2013-2014,draw
537,Sevilla,Betis,1,0,1984-85,win
15426,Tr?issac FC,Rodez AF,1,0,1995-1996,win
55021,FC Gueugnon,AC Avignonnais,1,0,1979-1980,win
24385,Osasuna,Almeria,1,0,2007-08,win
10252,Valenciennes FC,AC Ajaccio,1,0,1968-1969,win
104122,JA Drancy,Rodez AF,1,0,2018-2019,win
52684,Red Star Fc r?erve,Stade Malherbe Caen,1,1,1974-1975,draw
85617,AS Monaco FC,RC Lens,1,0,1996-1997,win
68204,Toulouse FC,Le Mans FC,1,0,2005-2006,win
38099,Zaragoza,'Real Madrid',1,1,1992-93,draw
120170,Le Havre AC,FC Metz,1,0,2015-2016,win
15553,CSO Amn?ille,CO Saint-Dizier,1,0,1982-1983,win
40488,Angoul?e Charente FC,SC Toulon,1,0,1968-1969,win
74164,AC Mouzon,AS Mulhouse,1,0,1968-1969,win
17563,AS Nancy-Lorraine,Le Havre AC,1,0,2000-2001,win
47874,Jura Dolois Football,FC Metz r?erve,1,0,1966-1967,win
68886,US Le Mans,SO Cholet,1,1,1969-1970,draw
69049,Amicale sportive Muret football,Angoul?e Charente FC,1,0,1989-1990,win
115108,RC Strasbourg Alsace,Le Havre AC,1,1,1950-1951,draw
46657,FC Nantes,Thonon Evian Grand Gen?e FC,1,1,2010-2011,draw
31078,Stade brestois 29,Dijon FCO,1,0,2019-2020,win
29910,FC Villefranche Beaujolais,Paris 13 Atletico,1,1,2022-2023,draw
76397,LOSC Lille,FC Lorient,1,0,1968-1969,win
36922,Olympique de Marseille,LOSC Lille,1,0,1990-1991,win
43948,Angoul?e Charente FC,SC Toulon,1,0,1995-1996,win
78740,Toulouse FC,FC Sochaux-Montb?iard,1,0,1998-1999,win
19217,AC Avignonnais,Montpellier HSC,2,0,1970-1971,win
115839,LOSC Lille,N?es Olympique,1,0,1975-1976,win
109623,Valenciennes FC,Clermont Foot 63,1,0,2005-2006,win
53736,Sabadell,Valladolid,1,0,1974-75,win
30427,Sabadell,'Bilbao Athletic',1,0,1985-86,win
30824,'Bilbao Athletic',Castilla,1,1,1994-95,draw
75538,Tours FC,Olympique Lyonnais,1,0,1985-1986,win
86533,Angers SCO r?erve,ES La Rochelle,1,0,1979-1980,win
22489,Olympique d'Al? en C?ennes,GFC Ajaccio,1,0,1972-1973,win
80330,AS Saint-Etienne,Stade La Voulte,2,0,1960-1961,win
90839,Le Havre AC,FC Sochaux-Montb?iard,1,0,1986-1987,win
109539,FC Metz r?erve,RC Strasbourg Alsace r?erve,1,0,1991-1992,win
89139,RC Lens,RC Strasbourg Alsace,2,1,1959-1960,win
32116,FC Nantes,CA Paris-Charenton,2,0,1955-1956,win
20556,Olympique Noisy-le-Sec,US Lusitanos Saint-Maur,0,0,2001-2002,draw
41919,AS Saint-Etienne,Sporting Club de Bastia,1,0,2004-2005,win
34177,Chamois niortais FC,RC Strasbourg Alsace,1,0,2006-2007,win
67316,SC Hazebrouck,CS Sedan,0,0,1975-1976,draw
38120,Louhans-Cuiseaux FC,AS Beauvais Oise,1,0,2007-2008,win
108948,CA Lisieux,INF Vichy,1,0,1988-1989,win
114910,US Boulogne CO,Marignane Gignac FC,1,0,2018-2019,win
26028,US Lusitanos Saint-Maur,US Raon-l'Etape,1,0,1998-1999,win
70952,Alaves,Pontevedra,1,0,2004-05,win
59500,Union montilienne sportive,US Albi,2,0,1968-1969,win
18285,Montpellier HSC,Vannes OC,1,1,2008-2009,draw
90673,Stade rapha?ois,FC Annecy,1,0,1985-1986,win
19939,SC Abbeville,Stade Malherbe Caen,1,0,1986-1987,win
70824,US Saint-Pierre-des-Corps,SU Agen,1,0,1978-1979,win
2558,Sevilla,'Rayo Vallecano',2,0,1999-00,win
84673,Valencia,Malaga,2,1,2010-11,win
89220,'Real Madrid',Valencia,2,1,2007-08,win
107892,LOSC Lille,Olympique de Marseille,1,0,2018-2019,win
75628,FC Sochaux-Montb?iard,CS Sedan,1,1,2002-2003,draw
61969,Le Puy Foot 43 Auvergne,Le Havre AC,1,0,1988-1989,win
46307,Valenciennes FC,AS Monaco FC,1,1,2006-2007,draw
84943,Quimper Kerfeunteun FC,USL Dunkerque,1,1,1976-1977,draw
67954,LB Ch?eauroux r?erve,INF Vichy,1,1,1977-1978,draw
96171,Elche,'Celta de Vigo',1,1,2014-15,draw
106893,Red Star FC,SAS Epinal,1,0,1995-1996,win
39117,FC Rouen 1899,SC Abbeville,1,0,1988-1989,win
87685,Ponferradina,Alcorcon,1,0,2015-16,win
24968,FC Girondins de Bordeaux,LOSC Lille,1,0,2004-2005,win
5612,Italy,Spain,1,0,2020,win
68201,Tours FC,SC Toulon,1,0,2005-2006,win
70341,Olympique de Marseille,Stade rennais FC,2,1,1950-1951,win
107096,AS Saint-Etienne,AS Monaco FC,1,0,2013-2014,win
101335,Sporting Club de Bastia,SAS Epinal,1,0,1991-1992,win
58690,USL Dunkerque,Le Havre AC,1,1,2021-2022,draw
95655,Castilla,Sabadell,2,0,1991-92,win
24978,RC Strasbourg Alsace r?erve,AS Nancy-Lorraine,1,1,1973-1974,draw
86674,ASM Belfort,FC Sochaux-Montb?iard r?erve,1,1,1964-1965,draw
4738,Valencia,Valladolid,2,0,1991-92,win
22202,Le Havre AC,FC Sochaux-Montb?iard,1,0,1992-1993,win
10731,EA Guingamp,FC Bourges,1,0,1991-1992,win
23193,Quimper Kerfeunteun FC,Limoges Football,1,1,1977-1978,draw
102156,Elche,Barcelona,0,1,1973-74,lose
118048,AS Baume-les-Dames,SR Colmar,1,1,1973-1974,draw
